Code,Name,Close,Location,Industry,List_date,Years,Profit,EPS1618,EPS1113,Book_Value,div,div2,PE1618,dir_rate,Growth,Growth2,liquidity_ratio,有形资产/债务,PB,Mkt_value
600521.SH,华海药业,20.86,浙江,医药生物,2003/3/4,17.01369863,1,0.4,0.5,3.2536,-,0,52.15,0,-0.2,-20.00%,1.436355123,2.682137764,6.411359725,24834126479
600522.SH,中天科技,8.42,江苏,通信,2002/10/24,17.37260274,1,0.630333333,0.783666667,6.2862,是,1,13.35801163,14.21859991,-0.195661421,-19.57%,2.348636469,-8.530596226,1.339441952,24835256537
600523.SH,贵航股份,13.31,贵州,汽车,2001/12/27,18.19726027,1,0.52,0.413333333,5.6776,是,1,25.59615385,51.59567751,0.258064516,25.81%,2.112691794,-8.483076212,2.344300409,5235831594
600525.SH,长园集团,5.17,广东,电气设备,2002/12/2,17.26575342,1,0.4885,0.2,4.0325,-,0,10.58341863,0,1.4425,144.25%,1.104103401,0.166817399,1.282083075,7783160502
600526.SH,菲达环保,4.96,浙江,机械设备,2002/7/22,17.63013699,0,-0.33,0.156666667,3.5054,-,0,10000,0,-3.106382979,-310.64%,1.121603013,0.903959941,1.414959776,2715127173
600527.SH,江南高纤,3.32,江苏,化工,2003/11/27,16.27945205,0,0.06,0.333333333,1.6829,是,1,55.33333333,163.2184696,-0.82,-82.00%,27.03620054,-1.984169285,1.972785073,2929562193
600528.SH,中铁工业,9.91,北京,机械设备,2001/5/28,18.78082192,0,0.223333333,0,7.0786,是,1,44.37313433,17.25295511,-9999,-9999.00%,1.471480388,-4.273459486,1.399994349,22371024491
600529.SH,山东药玻,34.52,山东,医药生物,2002/6/3,17.76438356,1,0.816666667,0.486666667,8.2962,是,1,42.26938776,35.5917199,0.678082192,67.81%,3.056294689,-9.531793365,4.160941154,13255881403
600530.SH,交大昂立,3.95,上海,医药生物,2001/7/2,18.68493151,0,-0.089,0.237666667,1.158,-,0,10000,0,-1.374474053,-137.45%,0.934501341,-612.8260844,3.411053541,3619200000
600531.SH,豫光金铅,4.16,河南,有色金属,2002/7/30,17.60821918,0,0.196666667,-0.41,3.0184,是,1,21.15254237,31.49238504,-1.479674797,-147.97%,1.260932848,0.556626343,1.378213623,4633531195
600532.SH,宏达矿业,3.1,上海,采掘,2002/10/31,17.35342466,0,0.03,0.163333333,3.5622,-,0,103.3333333,0,-0.816326531,-81.63%,1.206168513,-86.71737315,0.870248723,2064262880
600533.SH,栖霞建设,3.11,江苏,房地产,2002/3/28,17.94794521,1,0.148333333,0.242066667,3.4558,是,1,20.96629213,48.24960118,-0.387221151,-38.72%,2.214702186,0.550702565,0.899936339,3286500000
600535.SH,天 士 力,15.28,天津,医药生物,2002/8/23,17.54246575,1,1.126666667,1.246666667,6.9637,是,1,13.56213018,29.2768077,-0.096256684,-9.63%,1.327098015,0.952082031,2.194235823,23083286655
600536.SH,中国软件,85.23,北京,计算机,2002/5/17,17.8109589,1,0.193333333,0.373333333,4.4406,是,1,440.8448276,31.24235273,-0.482142857,-48.21%,1.812808908,-1.917568705,19.19335225,33521465364
600537.SH,亿晶光电,3.33,浙江,电气设备,2003/1/23,17.12328767,1,0.136666667,-0.296666667,3.1029,是,1,24.36585366,34.29548141,-1.460674157,-146.07%,1.619839976,-3.569287176,1.073189597,3411441877
600538.SH,国发股份,5.02,广西,医药生物,2003/1/14,17.14794521,0,-0.033333333,-0.163333333,1.3729,-,0,10000,0,-0.795918367,-79.59%,4.904352584,-3.50104962,3.656493554,2071229285
600539.SH,*ST 狮头,5.65,山西,轻工制造,2001/8/24,18.53972603,0,-0.076666667,-0.59,1.8693,-,0,10000,0,-0.870056497,-87.01%,8.423532588,-1.004496149,3.0225218,1428300000
600540.SH,新赛股份,3.64,新疆,农林牧渔,2004/1/7,16.16712329,0,-0.3131,-0.268866667,1.3707,-,0,10000,0,0.164517729,16.45%,0.777979987,1.042721586,2.655577442,1765962424
600543.SH,莫高股份,4.99,甘肃,食品饮料,2004/3/24,15.95616438,0,0.073333333,0.016666667,3.5864,-,0,68.04545455,0,3.4,340.00%,3.103309928,-4.719322176,1.391367388,1775793600
600545.SH,卓郎智能,5.4,新疆,机械设备,2003/12/3,16.2630137,0,0.1819,0.243333333,2.455,是,1,29.68664101,30.24542947,-0.252465753,-25.25%,2.370016354,0.130540716,2.199592668,11277707320
600546.SH,山煤国际,11.21,山西,采掘,2003/7/31,16.60547945,0,0.153333333,0.78,1.7644,-,0,73.10869565,0,-0.803418803,-80.34%,0.819083569,-0.082971574,6.353434595,12231754384
600547.SH,山东黄金,33.92,山东,有色金属,2003/8/28,16.52876712,1,0.61,1.22,9.7652,是,1,55.60655738,25.28183471,-0.5,-50.00%,0.647304976,0.25353642,3.473559169,93267314007
600548.SH,深 高 速,9.52,广东,交通运输,2001/12/25,18.20273973,1,0.922333333,0.348333333,7.9729,是,1,10.32164799,45.00942306,1.64784689,164.78%,0.578609893,-0.822969991,1.194044827,23552319521
600549.SH,厦门钨业,11.94,福建,有色金属,2002/11/7,17.33424658,0,0.353933333,0.9807,5.1275,是,1,33.7351667,42.47880779,-0.639101322,-63.91%,1.187989171,0.868007494,2.328620185,17027219482
600550.SH,保变电气,3.77,河北,电气设备,2001/2/28,19.02465753,0,-0.122333333,-1.63,0.4277,-,0,10000,0,-0.924948875,-92.49%,0.801484279,-0.01869699,8.814589666,5450924301
600551.SH,时代出版,7.56,安徽,传媒,2002/9/5,17.50684932,0,0.680533333,0.613733333,9.151,是,1,11.10893417,27.91983161,0.10884206,10.88%,2.63823625,-3.606095915,0.82613922,3915087791
600552.SH,凯盛科技,6.08,安徽,电子,2002/11/8,17.33150685,1,0.1181,0.78,3.1451,-,0,51.48179509,0,-0.848589744,-84.86%,1.669724187,1.137688587,1.933165877,4117334776
600555.SH,海航创新,2.4,海南,休闲服务,2001/3/28,18.94794521,0,-0.086666667,-0.02,1.0609,-,0,10000,0,3.333333333,333.33%,1.436556781,4.343688329,2.262230182,2854665000
600556.SH,ST 慧 球,13.02,广西,综合,2001/8/7,18.58630137,0,-0.05,0.051666667,0.1025,-,0,10000,0,-1.967741935,-196.77%,2.491068709,-0.900081416,127.0243902,3738696415
600557.SH,康缘药业,13.62,江苏,医药生物,2002/9/18,17.47123288,1,0.65,0.573333333,6.1124,是,1,20.95384615,10.9949017,0.13372093,13.37%,1.642700207,7.692475781,2.228257313,8430768360
600558.SH,大 西 洋,2.88,四川,机械设备,2001/2/27,19.02739726,1,0.057,0.233633333,2.1432,是,1,50.52631579,36.12705721,-0.756027964,-75.60%,1.78550641,11.54896221,1.343784994,2755646831
600559.SH,老白干酒,9.47,河北,食品饮料,2002/10/29,17.35890411,1,0.386666667,0.643333333,4.1298,是,1,24.49137931,39.39962403,-0.398963731,-39.90%,1.828572035,-1.867102343,2.293089254,9825297512
600560.SH,金自天正,8.18,北京,机械设备,2002/9/19,17.46849315,1,0.090133333,0.366666667,3.3856,是,1,90.75443787,30.8755525,-0.754181818,-75.42%,1.625291651,-359.327515,2.416115312,1820474370
600561.SH,江西长运,4.67,江西,交通运输,2002/7/16,17.64657534,0,-0.07,0.663333333,5.9879,是,1,10000,30.15829679,-1.105527638,-110.55%,0.611323588,-0.189354185,0.779906144,1417642720
600562.SH,国睿科技,13.48,江苏,国防军工,2003/1/28,17.10958904,1,0.3,0.246666667,2.8526,是,1,44.93333333,31.27903927,0.216216216,21.62%,2.855661488,-3.286024492,4.725513567,8476416793
600563.SH,法拉电子,54.02,福建,电子,2002/12/10,17.24383562,0,1.246666667,1.2,10.9149,是,1,43.3315508,64.73299185,0.038888889,3.89%,5.226290513,-6.968164443,4.949197885,9427500000
600565.SH,迪马股份,2.93,重庆,房地产,2002/7/23,17.62739726,1,0.343333333,0.103333333,3.4393,是,1,8.533980583,67.14567361,2.322580645,232.26%,1.647338626,0.77484358,0.851917541,7697685057
600566.SH,济川药业,23.2,湖北,医药生物,2001/8/22,18.54520548,1,1.583333333,0.155433333,6.5736,是,1,14.65263158,59.38595656,9.186575166,918.66%,2.489654279,-35.35306451,3.52926859,18352046232
600567.SH,山鹰纸业,3.39,安徽,轻工制造,2001/12/18,18.22191781,1,0.41,0.040666667,2.8082,-,0,8.268292683,0,9.081967213,908.20%,0.744094382,1.012036083,1.207178976,14900311293
600568.SH,中珠医疗,1.83,湖北,房地产,2001/5/18,18.80821918,0,-0.1369,0.478233333,2.0344,-,0,10000,0,-1.286261936,-128.63%,5.903951934,-3.328277717,0.899528116,3367949761
600569.SH,安阳钢铁,2.25,河南,钢铁,2001/8/20,18.55068493,0,0.498666667,-0.474333333,3.4786,是,1,4.512032086,12.89235916,-2.05130007,-205.13%,0.626632794,0.484153403,0.646811936,6979983968
600570.SH,恒生电子,96.19,浙江,计算机,2003/12/16,16.22739726,1,0.61,0.416666667,5.1497,是,1,157.6885246,30.63320629,0.464,46.40%,1.20385045,-5.140448842,18.67875799,58477113703
600571.SH,信 雅 达,10.13,浙江,计算机,2002/11/1,17.35068493,0,-0.046666667,0.358,2.3958,是,1,10000,591.8587444,-1.130353818,-113.04%,2.414368419,-9.359961437,4.228232741,3965906546
600572.SH,康 恩 贝,5.95,浙江,医药生物,2004/4/12,15.90410959,1,0.253333333,0.446666667,2.1182,是,1,23.48684211,47.96071567,-0.432835821,-43.28%,2.004080231,-16.48667061,2.808988764,16617404846
600573.SH,惠泉啤酒,5.81,福建,食品饮料,2003/2/26,17.03013699,0,0,0.043333333,4.5024,是,1,10000,40.54639531,-1,-100.00%,8.774026091,-1.976068046,1.290422886,1542500000
600575.SH,皖江物流,2.3,安徽,交通运输,2003/3/28,16.94794521,0,0.103333333,0.15,2.2289,-,0,22.25806452,0,-0.311111111,-31.11%,0.786938695,1.167936183,1.031899143,10104278769
600576.SH,祥源文化,4.02,浙江,传媒,2003/2/20,17.04657534,0,0.11,-0.056666667,2.8755,-,0,36.54545455,0,-2.941176471,-294.12%,7.471391815,-1.353451185,1.398017736,2638654262
600577.SH,精达股份,2.9,安徽,电气设备,2002/9/11,17.49041096,1,0.17,0.226666667,1.6249,是,1,17.05882353,17.57123735,-0.25,-25.00%,1.757882178,3.099844186,1.784725214,5130151860
600578.SH,京能电力,2.72,北京,公用事业,2002/5/10,17.83013699,1,0.163333333,0.563333333,3.3961,是,1,16.65306122,60.53267819,-0.710059172,-71.01%,0.399687763,1.00649568,0.800918701,20510072749
600579.SH,天 华 院,7.74,山东,机械设备,2002/8/9,17.58082192,0,-0.053333333,-0.436666667,6.3187,-,0,10000,0,-0.877862595,-87.79%,2.798231034,-6.672893951,1.224935509,6051865371
600580.SH,卧龙电气,13.15,浙江,电气设备,2002/6/6,17.75616438,1,0.402933333,0.219733333,4.6734,是,1,32.63567174,30.46022413,0.833737864,83.37%,1.257411561,0.679787945,2.813797235,13293680544
600581.SH,八一钢铁,3.12,新疆,钢铁,2002/8/16,17.56164384,0,0.675666667,0.29,2.6373,-,0,4.617661569,0,1.329885057,132.99%,0.238044666,0.301865884,1.183028097,5119878886
600582.SH,天地科技,3.06,北京,机械设备,2002/5/15,17.81643836,1,0.228333333,0.846,3.8047,是,1,13.40145985,21.51869388,-0.730102443,-73.01%,2.126359888,-37.42452749,0.804268405,12457152565
600583.SH,海油工程,5.81,天津,采掘,2002/2/5,18.08767123,1,0.143333333,0.32,5.1778,是,1,40.53488372,277.1036068,-0.552083333,-55.21%,2.504182581,-4.746946196,1.122098188,30861056504
600584.SH,长电科技,26.61,江苏,电子,2003/6/3,16.76438356,0,-0.09,0.033333333,7.6689,-,0,10000,0,-3.7,-370.00%,0.648949635,0.530744479,3.46985878,33211560780
600585.SH,海螺水泥,54.86,安徽,建筑材料,2002/2/7,18.08219178,1,3.41,1.716666667,21.26,是,1,16.08797654,30.03869256,0.986407767,98.64%,2.176385149,-7.713990334,2.580432738,2.43E+11
600586.SH,金晶科技,3.1,山东,建筑材料,2002/8/15,17.56438356,0,0.0599,-0.016666667,2.8982,是,1,51.75292154,109.3526758,-4.594,-459.40%,0.714182309,1.785943424,1.069629425,3914829800
600587.SH,新华医疗,17.44,山东,医药生物,2002/9/27,17.44657534,1,0.103333333,1.02,8.1323,是,1,168.7741935,80.27190892,-0.89869281,-89.87%,0.907256825,0.606384572,2.144534756,5271372340
600588.SH,用友网络,46.06,北京,计算机,2001/5/18,18.80821918,1,0.243333333,0.54,3.43,是,1,189.2876712,77.50195864,-0.549382716,-54.94%,1.051193158,-51.90128658,13.42857143,69497088601
600589.SH,广东榕泰,5.53,广东,化工,2001/6/12,18.73972603,1,0.183333333,0.136666667,4.5158,是,1,30.16363636,9.178705122,0.341463415,34.15%,1.299328224,4.451674092,1.22458922,3245593425
600590.SH,泰豪科技,5.59,江西,电气设备,2002/7/3,17.68219178,1,0.303333333,0.096666667,4.6268,-,0,18.42857143,0,2.137931034,213.79%,1.362616586,0.720877912,1.208178439,4755980324
600592.SH,龙溪股份,12.4,福建,机械设备,2002/8/5,17.59178082,0,0.183933333,0.23,4.5917,是,1,67.41573034,45.53204921,-0.200289855,-20.03%,3.945598744,7.724767276,2.70052486,5609732137
600593.SH,大连圣亚,38.49,辽宁,休闲服务,2002/7/11,17.66027397,1,0.4717,0.1803,3.9176,-,0,81.59847361,0,1.61619523,161.62%,0.687519109,4.567009253,9.824892792,5407024000
600594.SH,益佰制药,5.25,贵州,医药生物,2004/3/23,15.95890411,0,0.019666667,0.956666667,4.4239,-,0,266.9491525,0,-0.979442509,-97.94%,1.57875731,3.196015356,1.186735686,3722058780
600595.SH,中孚实业,1.88,河南,有色金属,2002/6/26,17.70136986,0,-0.463333333,-0.126666667,1.6831,-,0,10000,0,2.657894737,265.79%,0.476214453,0.123755176,1.116986513,3863611392
600596.SH,新安股份,8.9,浙江,化工,2001/9/6,18.50410959,0,0.8888,0.286566667,8.0015,是,1,10.01350135,30.30678513,2.101547051,210.15%,1.002845114,2.769226361,1.112291445,6340508851
600597.SH,光明乳业,10.69,上海,食品饮料,2002/8/28,17.52876712,0,0.413333333,0,4.3585,是,1,25.86290323,35.82921645,-9999,-9999.00%,0.868531771,29.27979562,2.452678674,13653035725
600598.SH,北 大 荒,12.31,黑龙江,农林牧渔,2002/3/29,17.94520548,0,0.467333333,-0.023333333,3.6628,是,1,26.34094151,72.82025097,-21.02857143,-2102.86%,1.811836093,-4.178641271,3.360816861,16496869556
600599.SH,熊猫金控,8.67,湖南,非银金融,2001/8/28,18.52876712,0,-0.03,0.076666667,4.0476,-,0,10000,0,-1.391304348,-139.13%,1.698280019,-2.32013681,2.14201008,1610200000
600600.SH,青岛啤酒,42.7,山东,食品饮料,1993/8/27,26.5369863,1,0.92,1.349666667,13.3018,是,1,46.41304348,45.59639123,-0.31835021,-31.84%,1.346409227,-1.288020634,3.210091867,68481317879
600601.SH,方正科技,3.42,上海,电子,1990/12/19,29.22739726,0,-0.106533333,0.046066667,1.4719,是,1,10000,39.84715939,-3.312590449,-331.26%,0.755435136,1.102458462,2.323527414,7199243149
600602.SH,云赛智联,8.23,上海,计算机,1990/12/19,29.22739726,1,0.195,0.106666667,2.924,是,1,42.20512821,30.14283292,0.828125,82.81%,2.322516889,-2.560836273,2.814637483,10900357436
600603.SH,广汇物流,4.97,四川,综合,1992/1/13,28.15890411,0,0.52,0.204333333,5.093,是,1,9.557692308,68.40263475,1.544861338,154.49%,2.250946594,21.72402366,0.975849205,6073071080
600604.SH,市北高新,7.23,上海,房地产,1992/3/27,27.95616438,1,0.146666667,0.196266667,3.2604,是,1,49.29545455,19.70835524,-0.252717391,-25.27%,1.842741967,2.284386959,2.217519323,14611777471
600605.SH,汇通能源,10.29,上海,商业贸易,1992/3/27,27.95616438,1,0.162666667,0.043333333,4.7142,是,1,63.25819672,33.13862759,2.753846154,275.38%,1.505590287,1.918143443,2.182766959,1606056053
600606.SH,绿地控股,5.84,上海,房地产,1992/3/27,27.95616438,0,0.753333333,0.11,5.5969,是,1,7.752212389,32.09244306,5.848484848,584.85%,1.323983973,0.23917614,1.043434759,79701411222
600608.SH,ST 沪科,4.21,上海,商业贸易,1992/3/27,27.95616438,0,0.036666667,0.04,0.1711,-,0,114.8181818,0,-0.083333333,-8.33%,1.562632825,2.326757664,24.60549386,1473299256
600609.SH,金杯汽车,3.93,辽宁,汽车,1992/7/24,27.63013699,0,-0.01,0.021666667,0.3257,-,0,10000,0,-1.461538462,-146.15%,1.333904351,0.011630461,12.0663187,4097501745
600610.SH,中 毅 达,3.26,上海,建筑装饰,1992/8/5,27.59726027,0,-0.1534,-0.063333333,-0.4319,-,0,10000,0,1.422105263,142.21%,0,0,-7.548043529,3492355212
600611.SH,大众交通,3.57,上海,交通运输,1992/8/7,27.59178082,1,0.326666667,0.26,3.6525,是,1,10.92857143,32.18126683,0.256410256,25.64%,1.21330593,-120.6346566,0.977412731,9361926541
600612.SH,老 凤 祥,44.2,上海,轻工制造,1992/8/14,27.57260274,1,2.165366667,1.356433333,11.8355,是,1,20.41224735,47.7717638,0.596367926,59.64%,1.875636582,5.539168626,3.734527481,25057340896
600613.SH,神奇制药,7.51,上海,医药生物,1992/8/20,27.55616438,0,0.146666667,0.166666667,4.7556,-,0,51.20454545,0,-0.12,-12.00%,3.344560868,-12.14778373,1.579190849,3460784149
600614.SH,鹏起科技,1.36,上海,有色金属,1992/8/28,27.53424658,0,-0.636666667,0.086666667,0.6198,-,0,10000,0,-8.346153846,-834.62%,1.525169561,1.7960636,2.194256212,1612551857
600615.SH,丰华股份,8.41,上海,有色金属,1992/9/10,27.49863014,1,0.22,0.009333333,3.1846,-,0,38.22727273,0,22.57142857,2257.14%,13.97085544,-4.948392454,2.640834014,1889606105
600616.SH,金枫酒业,4.35,上海,食品饮料,1992/9/29,27.44657534,0,0.036666667,0.276666667,3.7575,-,0,118.6363636,0,-0.86746988,-86.75%,5.597877258,-7.226908279,1.157684631,2403271627
600617.SH,国新能源,4.01,山西,公用事业,1992/10/13,27.40821918,1,0.1326,0.272566667,3.4811,是,1,30.2413273,47.42699381,-0.513513514,-51.35%,0.555732679,0.196108191,1.151934733,5282312180
600618.SH,氯碱化工,8.5,上海,化工,1992/11/13,27.32328767,0,0.4951,0.1006,3.3857,是,1,17.16824884,13.17753745,3.921471173,392.15%,0.93405716,17.08512736,2.510559116,7967595835
600619.SH,海立股份,8.3,上海,家用电器,1992/11/16,27.31506849,0,0.066666667,0.226666667,5.038,是,1,124.5,41.79867771,-0.705882353,-70.59%,1.052116433,0.941620536,1.647479158,6843854175
600620.SH,天宸股份,5.62,上海,综合,1992/11/17,27.31232877,1,0.093333333,0.106666667,3.326,是,1,60.21428571,30.44631564,-0.125,-12.50%,9.963204818,-9.106848011,1.689717378,4120062678
600621.SH,华鑫股份,14.74,上海,非银金融,1992/12/2,27.27123288,1,0.36,0.391433333,5.8433,是,1,40.94444444,33.99332009,-0.080303159,-8.03%,1.626962242,2.684246471,2.522547191,14067524612
600622.SH,光大嘉宝,4.33,上海,房地产,1992/12/3,27.26849315,1,0.603333333,0.589,5.2901,是,1,7.17679558,20.93983754,0.024335031,2.43%,1.662357948,-2.286086961,0.818510047,5413864301
600623.SH,华谊集团,5.77,上海,化工,1992/12/4,27.26575342,1,0.446666667,0.29,8.5319,是,1,12.91791045,30.29038568,0.540229885,54.02%,1.14235956,6.230458791,0.67628547,14042329409
600624.SH,复旦复华,10.08,上海,综合,1993/1/5,27.17808219,1,0.06,0.082666667,1.6758,是,1,168,40.00827689,-0.274193548,-27.42%,1.437213456,7.589361009,6.015037594,5429766239
600626.SH,申达股份,6.48,上海,汽车,1993/1/7,27.17260274,1,0.240633333,0.2689,3.8616,是,1,26.92893753,34.03504318,-0.105119623,-10.51%,1.328399269,0.433398615,1.678060907,4798400109
600628.SH,新 世 界,10.19,上海,商业贸易,1993/1/19,27.13972603,1,0.52,0.436666667,6.8621,是,1,19.59615385,30.81985527,0.190839695,19.08%,1.78414315,-4.267121527,1.484968158,6242347456
600629.SH,华建集团,7.77,上海,建筑装饰,1993/2/9,27.08219178,1,0.633866667,0.061666667,6.2416,是,1,12.25809844,30.40249412,9.278918919,927.89%,1.151668458,-2.027324694,1.244873109,4412104094
600630.SH,龙头股份,9.34,上海,纺织服装,1993/2/9,27.08219178,1,0.146666667,0.113333333,4.2583,-,0,63.68181818,0,0.294117647,29.41%,2.597455787,-20.58369676,2.193363549,2889058860
600633.SH,浙数文化,10.03,浙江,传媒,1993/3/4,27.01917808,1,0.719133333,0.646666667,5.9738,是,1,13.94734403,21.16828348,0.112061856,11.21%,6.88582442,-4.274512811,1.678998293,10779930331
600634.SH,*ST 富控,1.44,上海,传媒,1993/3/4,27.01917808,0,-3.063333333,0.293333333,-6.1467,-,0,10000,0,-11.44318182,-1144.32%,1.779999235,-0.431042669,-0.234272048,829054196.6
600635.SH,大众公用,4.21,上海,公用事业,1993/3/4,27.01917808,1,0.18,0.206666667,2.5266,是,1,23.38888889,37.02199457,-0.129032258,-12.90%,0.788577884,3.89357712,1.666270878,13374529078
600636.SH,三 爱 富,13.6,上海,传媒,1993/3/16,26.98630137,0,0.2111,0.885333333,6.8678,是,1,64.42444339,30.44868259,-0.761558735,-76.16%,1.333284218,1.379258218,1.980255686,4201206719
600637.SH,东方明珠,10.16,上海,传媒,1993/3/16,26.98630137,1,0.853033333,0.566066667,8.2283,是,1,11.91043726,45.98720296,0.506948534,50.69%,2.959214204,-4.190036035,1.234762952,30261264600
600638.SH,新 黄 浦,5.46,上海,房地产,1993/3/26,26.95890411,1,0.7268,0.4,6.7947,是,1,7.512383049,30.02122358,0.817,81.70%,2.224619965,6.883769855,0.803567486,4619501952
600639.SH,浦东金桥,12.55,上海,房地产,1993/3/26,26.95890411,0,0.290166667,0.435566667,7.8742,是,1,43.25100517,34.46072797,-0.333818015,-33.38%,0.632968959,2.324509692,1.593812705,14625039996
600640.SH,号百控股,21.21,上海,传媒,1993/4/7,26.9260274,1,0.232333333,0.1358,5.6264,是,1,91.29124821,30.33640014,0.710849288,71.08%,3.064341121,-1.161949171,3.769728423,14688547052
600641.SH,万业企业,21.85,上海,房地产,1993/4/7,26.9260274,1,1.402566667,0.2022,7.6644,是,1,15.57858212,15.35997969,5.936531487,593.65%,2.813276136,-1.563778881,2.850842858,11286222472
600642.SH,申能股份,5.27,上海,公用事业,1993/4/16,26.90136986,1,0.441333333,0.389,5.7014,是,1,11.94108761,49.85982891,0.134532991,13.45%,0.973328911,3.579697007,0.924334374,29128387214
600643.SH,爱建集团,8.35,上海,非银金融,1993/4/26,26.8739726,1,0.577333333,0.300666667,5.9398,是,1,14.4630485,16.80625764,0.920177384,92.02%,0.668540445,1.303641165,1.405771238,14013409985
600644.SH,乐山电力,4.93,四川,公用事业,1993/4/26,26.8739726,0,0.207533333,-0.176733333,2.5199,-,0,23.75522004,0,-2.174273859,-217.43%,0.541703384,4.683405364,1.956426842,2961203625
600645.SH,中源协和,18.31,天津,医药生物,1993/5/4,26.85205479,0,0.066666667,0.044,6.2989,-,0,274.65,0,0.515151515,51.52%,0.579604739,-9.875101798,2.906856753,7665346798
600647.SH,同达创业,12.09,上海,房地产,1993/5/4,26.85205479,0,0.086666667,0.2144,1.9327,-,0,139.5,0,-0.595771144,-59.58%,1.592094309,-1.506187703,6.255497491,1857566393
600648.SH,外 高 桥,14.68,上海,房地产,1993/5/4,26.85205479,1,0.673333333,0.443333333,8.9732,是,1,21.8019802,30.07871115,0.518796992,51.88%,1.120039536,0.915971205,1.635982704,18790028002
600649.SH,城投控股,5.19,上海,房地产,1993/5/18,26.81369863,1,0.573333333,0.463333333,7.4433,是,1,9.052325581,12.29977263,0.237410072,23.74%,2.413557724,8.077489083,0.697271372,13937961743
600650.SH,锦江投资,8.75,上海,交通运输,1993/6/7,26.75890411,0,0,0,5.8789,是,1,10000,51.63081143,-9999,-9999.00%,1.977962661,-4.107438346,1.488373675,5339585836
600651.SH,飞乐音响,3.88,上海,电子,1990/12/19,29.22739726,0,-0.978333333,0.155333333,0.0478,-,0,10000,0,-7.298283262,-729.83%,0.945373658,0.137632741,81.17154812,4216741609
600652.SH,游久游戏,2.41,上海,传媒,1990/12/19,29.22739726,0,-0.486666667,0.133333333,0.9786,-,0,10000,0,-4.65,-465.00%,1.93642529,11.82551843,2.462701819,1557155541
600653.SH,申华控股,2.24,上海,汽车,1990/12/19,29.22739726,0,-0.027666667,0.078566667,1.1034,-,0,10000,0,-1.352142554,-135.21%,0.764931311,0.261904813,2.030088816,4009543453
600654.SH,ST 中 安,2.15,上海,计算机,1990/12/19,29.22739726,0,-0.633333333,0.146666667,0.1673,-,0,10000,0,-5.318181818,-531.82%,0.924433826,0.002355503,12.85116557,1924531488
600655.SH,豫园股份,7.04,上海,商业贸易,1992/9/2,27.52054795,1,0.558333333,0.65,7.3947,是,1,12.60895522,34.68978804,-0.141025641,-14.10%,1.022321218,1.788679405,0.952033213,28911542532
600657.SH,信达地产,3.47,北京,房地产,1993/5/24,26.79726027,1,0.76,0.41,6.9768,是,1,4.565789474,15.91028351,0.853658537,85.37%,1.926977961,0.399258399,0.497362688,10551950802
600658.SH,电 子 城,4.7,北京,房地产,1993/5/24,26.79726027,1,0.546666667,0.71,5.8905,是,1,8.597560976,37.38916451,-0.230046948,-23.00%,3.305817198,-1.406105386,0.797894916,4753986441
600660.SH,福耀玻璃,23.17,福建,汽车,1993/6/10,26.75068493,1,1.383333333,0.826666667,8.0486,是,1,16.74939759,70.01380857,0.673387097,67.34%,1.554793379,7.779503042,2.878761524,55766567736
600661.SH,新 南 洋,21.83,上海,传媒,1993/6/14,26.73972603,0,0.0771,-0.060133333,4.4341,-,0,283.1387808,0,-2.282150776,-228.22%,1.367091063,-2.057603958,4.923208768,5008873548
600662.SH,强生控股,3.88,上海,交通运输,1993/6/14,26.73972603,1,0.110766667,0.176433333,3.0901,是,1,35.02858862,65.08232969,-0.372189684,-37.22%,0.917287137,9.624796947,1.255622795,4697995372
600663.SH,陆 家 嘴,11.49,上海,房地产,1993/6/28,26.70136986,1,0.905166667,0.607166667,4.7875,是,1,12.69379488,50.07253023,0.490804282,49.08%,0.980484944,0.371858872,2.4,53453116080
600664.SH,哈药股份,4.56,黑龙江,医药生物,1993/6/29,26.69863014,1,0.203333333,0.236666667,2.3047,-,0,22.42622951,0,-0.14084507,-14.08%,1.607904704,-3.003832104,1.97856554,9376251344
600665.SH,天 地 源,3.26,陕西,房地产,1993/7/9,26.67123288,1,0.349,0.301566667,3.922,是,1,9.340974212,30.00890711,0.157289709,15.73%,1.904141002,0.314715173,0.831208567,2894810445
600666.SH,奥 瑞 德,2.32,黑龙江,电子,1993/7/12,26.6630137,0,-0.54,0.12,0.5497,-,0,10000,0,-5.5,-550.00%,1.058808791,0.056011244,4.2204839,2233733757
600667.SH,太极实业,12.04,江苏,电子,1993/7/28,26.61917808,1,0.203333333,0.073333333,3.0556,是,1,59.21311475,50.36400881,1.772727273,177.27%,1.254031456,10.72667051,3.940306323,14743331246
600668.SH,尖峰集团,14.37,浙江,建筑材料,1993/7/28,26.61917808,1,1.183333333,0.617,9.1917,是,1,12.14366197,17.54031942,0.917882226,91.79%,0.938298203,6.087599277,1.563366951,4755238503
600671.SH,天目药业,11.47,浙江,医药生物,1993/8/23,26.54794521,0,0.003333333,-0.163333333,0.4782,-,0,3441,0,-1.020408163,-102.04%,0.898356146,0.355134789,23.98578001,1456475465
600673.SH,东阳光科,8.34,广东,医药生物,1993/9/17,26.47945205,1,0.204666667,0.24,2.2563,是,1,40.74918567,19.34479242,-0.147222222,-14.72%,0.850697134,0.605412139,3.696316979,26642851770
600674.SH,川投能源,9.15,四川,公用事业,1993/9/24,26.46027397,1,0.7838,0.423733333,5.641,是,1,11.6738964,36.99231018,0.849748269,84.97%,0.391838005,4.524754003,1.622052828,42040441584
